day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
19,52,130.0,55.0,58.0,65.0,8.0,23.0,14.0,15.0,15.0,99.0,25.0,39701.0,0.0,0.0,6540.0,22800.0,10380.0,1140.0,1879.0,390.0,6656.0,,15.0,9.0,20.0,1.0,13.0,67.0,group4,13,dataset_user_13_train.csv,720.0,76.58472222222223,16.218423677703893,55.0,130.0,75.0,72.0,10.0,6128.256944444444,60.0,64.0,72.0,87.0,99.0,0.03701506947351365,-0.004172461752433936,5.026354394742815,3.2948539638386647,617.0,14.80713128038898,2.04648119646031,8.0,21.0,13.0,15.0,1.0,223.4392220421394,12.0,14.0,15.0,16.0,17.0,-0.0027315212835503627,0.0,1.9959374323275352,1.3344155844155845,397.0,24.173803526448363,23.591133519763147,1.0,98.0,97.0,17.0,12.0,1140.9143576826195,2.0,6.0,17.0,33.0,64.0,0.049603793335044034,0.09090909090909091,10.047202645101548,5.898989898989899
19,78,103.0,50.0,51.0,55.0,7.0,22.0,14.0,15.0,15.0,91.0,27.0,24720.0,0.0,0.0,5880.0,12540.0,6300.0,540.0,2569.0,139.0,2994.0,,15.0,10.0,20.0,0.0,10.0,58.0,group4,22,dataset_user_22_train.csv,700.0,68.97857142857143,10.30150325863925,50.0,103.0,53.0,69.0,7.0,4864.164285714286,55.0,61.0,69.0,75.0,83.0,0.031154844922424048,0.004291845493562232,4.497493678841701,3.1087267525035767,661.0,14.543116490166415,2.0618357565247285,9.0,21.0,12.0,15.0,1.0,215.75340393343419,12.0,13.0,15.0,16.0,17.0,-0.0028082424862914,-0.0015151515151515152,2.1479371657365234,1.6015151515151516,425.0,27.12,18.756324737193555,1.0,89.0,88.0,24.0,10.0,1087.2941176470588,5.0,15.0,24.0,35.0,55.0,0.08977521064232231,-0.009433962264150943,7.961576693921009,5.438679245283019
19,87,103.0,61.0,65.0,71.0,9.0,24.0,17.0,18.0,18.0,,22.0,26520.0,0.0,0.0,4560.0,17100.0,4860.0,60.0,1782.0,39.0,546.0,,18.0,13.0,20.0,0.0,15.0,68.0,group4,31,dataset_user_31_train.csv,720.0,74.63888888888889,7.0645939482974525,61.0,103.0,42.0,74.0,5.0,5620.872222222222,67.0,69.0,74.0,79.0,84.0,0.0049170298039412355,-0.015299026425591099,4.787680021375523,2.941585535465925,708.0,17.269774011299436,2.4705820478469835,9.0,23.0,14.0,18.0,1.0,304.34887005649716,14.0,16.0,18.0,19.0,20.0,-0.002056584727994036,0.0,2.250255368189367,1.6067892503536068,462.0,21.727272727272727,9.457999701990335,2.0,,,20.0,5.0,561.5281385281386,11.0,16.0,20.0,25.75,34.0,0.007410719647710322,-0.0368763557483731,,4.648590021691974
19,82,117.0,59.0,60.0,55.0,7.0,23.0,15.0,13.0,13.0,95.0,42.0,,0.0,0.0,2280.0,8640.0,,60.0,2432.0,251.0,2613.0,,13.0,10.0,16.0,0.0,11.0,64.0,group4,4,dataset_user_4_train.csv,692.0,77.75,10.359000303274298,59.0,117.0,58.0,77.0,5.0,6152.371387283237,62.0,72.0,77.0,83.0,92.0,-0.010662739300133376,-0.017366136034732273,4.6438717700267,3.0680173661360346,600.0,,2.5556989694058694,9.0,23.0,14.0,15.0,2.0,,12.0,13.75,15.0,17.0,19.0,,-0.01001669449081803,2.307691971815793,1.6360601001669448,387.0,41.4702842377261,22.075417377118587,6.0,94.0,88.0,40.0,18.0,2207.108527131783,11.0,23.0,40.0,58.0,70.0,,,9.917455773444551,6.253886010362694
19,91,115.0,60.0,62.0,61.0,7.0,,15.0,14.0,14.0,98.0,34.0,29160.0,0.0,0.0,5100.0,17160.0,6900.0,720.0,2256.0,437.0,2755.0,,14.0,11.0,19.0,1.0,15.0,68.0,group4,40,dataset_user_40_train.csv,720.0,81.43472222222222,13.083223563469684,60.0,115.0,55.0,80.0,10.0,6802.784722222223,65.0,71.0,80.0,91.0,100.0,0.019655017981644766,-0.04728789986091794,5.09825465940945,3.376912378303199,659.0,14.352048558421851,2.021254562579089,8.0,24.0,16.0,14.0,1.0,210.06676783004553,12.0,13.0,14.0,15.0,17.0,0.0019957474482383275,0.004559270516717325,2.1462437400667613,1.5303951367781155,415.0,33.665060240963854,22.806067855298235,2.0,94.0,92.0,25.0,13.0,1653.4530120481927,9.0,18.0,25.0,46.0,73.0,0.053546963774831764,,9.690142411237163,6.205314009661835
20,41,113.0,56.0,58.0,63.0,7.0,24.0,16.0,15.0,15.0,96.0,32.0,16920.0,0.0,0.0,300.0,12180.0,4440.0,240.0,1557.0,68.0,821.0,,15.0,9.0,21.0,0.0,17.0,71.0,group4,13,dataset_user_13_train.csv,704.0,75.99431818181819,9.811285917417033,56.0,113.0,57.0,76.0,6.0,5871.397727272727,63.0,69.0,76.0,82.0,89.0,-0.0065130512778889035,-0.012802275960170697,5.521828502727768,3.4551920341394027,682.0,,2.912203601495789,7.0,22.0,15.0,16.0,2.0,,12.0,14.0,16.0,18.0,20.0,-0.0015726045485915466,0.0,2.415077456095918,1.6798825256975036,449.0,31.398663697104677,20.44513758270024,1.0,91.0,90.0,28.0,12.0,1403.879732739421,5.0,17.0,28.0,42.0,62.0,-0.021589245943366208,-0.033482142857142856,10.950221965283026,7.020089285714286
20,79,140.0,51.0,54.0,55.0,8.0,23.0,15.0,15.0,16.0,87.0,28.0,24300.0,0.0,0.0,5640.0,14640.0,4020.0,0.0,2736.0,306.0,4259.0,,15.0,12.0,20.0,0.0,19.0,57.0,group4,22,dataset_user_22_train.csv,701.0,70.26961483594864,11.683659828337877,51.0,140.0,89.0,70.0,7.0,5074.32667617689,56.0,60.0,70.0,77.0,84.0,0.03770382098484809,-0.0014285714285714286,5.062607821981047,3.287142857142857,651.0,15.321044546850999,2.173680608595603,8.0,22.0,14.0,15.0,1.0,239.45929339477726,13.0,14.0,15.0,17.0,18.0,0.0014273318211572715,0.006153846153846154,2.1697129851364725,1.6276923076923078,414.0,28.043478260869566,17.516535830900693,2.0,85.0,83.0,25.0,13.0,1093.2657004830917,8.0,12.0,25.0,37.0,53.0,0.10061832761089626,0.04600484261501211,9.559818793807578,6.433414043583535
20,84,113.0,58.0,61.0,68.0,8.0,23.0,16.0,18.0,18.0,90.0,29.0,,0.0,0.0,5880.0,18180.0,7980.0,1380.0,1848.0,105.0,1408.0,,18.0,13.0,21.0,2.0,16.0,66.0,group4,31,dataset_user_31_train.csv,669.0,75.34977578475336,10.76978503756726,58.0,113.0,55.0,73.0,9.0,5793.576980568012,62.0,66.0,73.0,84.0,90.0,0.032006731467123975,0.0,4.743416490252569,3.0,628.0,16.883757961783438,2.467145366590473,8.0,22.0,14.0,17.0,2.0,291.1480891719745,13.0,15.0,17.0,19.0,20.0,-0.005288216790652161,,2.285764114325742,1.6555023923444976,418.0,28.720095693779903,18.674897512972578,1.0,84.0,83.0,24.5,11.0,1173.5956937799042,,15.0,24.5,38.75,60.30000000000001,0.08617919814951386,-0.007194244604316547,11.044598755595478,6.942446043165468
20,81,135.0,56.0,57.0,55.0,7.0,23.0,15.0,13.0,13.0,86.0,23.0,24540.0,0.0,0.0,3480.0,15960.0,5100.0,0.0,3043.0,862.0,5555.0,,13.0,10.0,18.0,0.0,10.0,60.0,group4,4,dataset_user_4_train.csv,698.0,75.2378223495702,16.23927997692673,56.0,135.0,79.0,72.0,10.0,5924.444126074499,58.0,63.0,72.0,82.0,98.0,0.059244239765980235,0.0028694404591104736,5.941367544117136,3.9540889526542324,546.0,14.36996336996337,2.2634487767472464,8.0,22.0,14.0,14.0,1.0,211.61904761904762,12.0,13.0,14.0,16.0,17.0,0.005434955497850689,-0.001834862385321101,2.2670346654968534,1.6238532110091743,340.0,22.791176470588237,15.553907540948915,3.0,79.0,76.0,20.0,10.0,761.3617647058824,6.0,11.0,20.0,30.0,45.10000000000002,0.11215642512682023,0.05014749262536873,9.627294576525728,6.268436578171092
20,93,163.0,57.0,60.0,61.0,7.0,21.0,15.0,14.0,15.0,98.0,29.0,28757.0,0.0,0.0,7620.0,15960.0,5220.0,840.0,2395.0,576.0,7288.0,,14.0,9.0,20.0,2.0,10.0,65.0,group4,40,dataset_user_40_train.csv,720.0,80.30555555555556,15.84792212886185,57.0,163.0,106.0,79.0,11.0,6700.138888888889,62.0,67.0,79.0,89.0,101.0,0.02910357980371619,-0.011126564673157162,5.731341619192387,3.443671766342142,643.0,14.729393468118197,1.9925656786155195,8.0,20.0,12.0,15.0,1.0,220.9253499222395,12.0,14.0,15.0,16.0,17.0,0.0017660078427648163,-0.001557632398753894,2.14468786710364,1.5591900311526479,389.0,28.71979434447301,20.529523388256372,1.0,97.0,96.0,24.0,14.0,1246.2879177377893,6.0,11.0,24.0,41.0,60.0,0.08113404100471124,-0.01804123711340206,10.596740613375676,6.131443298969073
21,88,172.0,54.0,56.0,62.0,6.0,22.0,14.0,15.0,15.0,99.0,37.0,13200.0,0.0,0.0,0.0,10200.0,3000.0,120.0,2088.0,599.0,10106.0,,15.0,11.0,19.0,0.0,13.0,62.0,group4,13,dataset_user_13_train.csv,720.0,79.91944444444445,18.24217213315899,54.0,172.0,118.0,80.0,14.0,6719.894444444444,58.0,63.0,80.0,91.0,102.0,0.06374237476023939,,6.5443143918036855,4.17941585535466,571.0,,2.287720903313938,6.0,21.0,15.0,14.0,2.0,202.70753064798598,11.0,13.0,14.0,16.0,17.0,0.001044793532580426,0.0,2.406132515928939,1.7157894736842105,355.0,36.95211267605634,,1.0,99.0,98.0,31.0,29.0,2349.6225352112674,2.0,4.0,31.0,67.0,79.0,0.24624954066428664,0.16101694915254236,12.722352547113527,7.754237288135593
21,77,115.0,54.0,56.0,56.0,8.0,24.0,15.0,16.0,17.0,96.0,37.0,24588.0,0.0,0.0,7440.0,12000.0,5160.0,60.0,2912.0,482.0,5936.0,,16.0,10.0,21.0,0.0,19.0,62.0,group4,22,dataset_user_22_train.csv,704.0,75.18039772727273,12.386306215332917,54.0,115.0,61.0,75.0,8.0,5805.512784090909,59.0,66.0,75.0,82.0,90.0,0.033256322723008054,0.012802275960170697,5.034007362661956,3.267425320056899,651.0,15.201228878648234,2.3334339511651496,8.0,23.0,15.0,15.0,1.0,236.52227342549924,12.0,14.0,15.0,17.0,18.0,-0.0014416851701633015,-0.0015384615384615385,2.4308904546208705,1.7861538461538462,411.0,36.10948905109489,19.944696835392598,3.0,94.0,91.0,31.0,13.0,1701.6861313868612,13.0,21.0,31.0,50.0,64.0,0.09158604859381453,,9.753941530058631,6.363414634146341
21,68,149.0,62.0,65.0,67.0,7.0,24.0,16.0,18.0,18.0,91.0,35.0,29760.0,0.0,0.0,4380.0,16860.0,8520.0,480.0,2408.0,665.0,8573.0,,18.0,15.0,21.0,0.0,23.0,70.0,group4,31,dataset_user_31_train.csv,720.0,84.77361111111111,16.25064522698129,62.0,149.0,87.0,81.0,10.0,7450.648611111111,68.0,72.0,81.0,93.0,106.0,0.045092663501794306,0.008344923504867872,4.710233573882199,3.062586926286509,600.0,17.155,2.4360435819856208,9.0,23.0,14.0,18.0,1.0,300.22833333333335,13.0,16.0,18.0,19.0,20.0,-0.002914646985130512,-0.001669449081803005,2.3217769699266264,1.64440734557596,389.0,35.27763496143959,17.077324178289675,9.0,83.0,74.0,27.0,7.0,1536.146529562982,19.0,23.0,27.0,49.0,63.0,0.0802386810973459,0.02577319587628866,9.662039424752265,5.958762886597938
21,75,177.0,55.0,57.0,56.0,8.0,22.0,15.0,13.0,14.0,97.0,31.0,25193.0,0.0,0.0,2280.0,17460.0,5460.0,120.0,3487.0,1306.0,13294.0,,13.0,9.0,19.0,0.0,13.0,62.0,group4,4,dataset_user_4_train.csv,717.0,79.6513249651325,19.88105604483465,55.0,177.0,122.0,77.0,12.0,6739.589958158996,58.0,64.0,77.0,88.0,104.39999999999998,0.05907661218674184,0.02653631284916201,6.98326969267525,4.384078212290503,529.0,14.071833648393195,2.391411191826951,9.0,22.0,13.0,14.0,2.0,203.73534971644614,11.0,12.0,14.0,16.0,18.0,0.0025294497206613336,0.001893939393939394,2.3584945225701865,1.691287878787879,327.0,30.70336391437309,20.79507015647027,3.0,90.0,87.0,26.0,15.0,1375.131498470948,7.0,13.0,26.0,45.5,61.0,0.133369346019683,0.08588957055214724,11.411918628580882,7.306748466257669
21,88,154.0,56.0,57.0,61.0,8.0,22.0,14.0,15.0,14.0,93.0,31.0,32100.0,0.0,0.0,4380.0,20160.0,7560.0,300.0,2476.0,657.0,10103.0,,15.0,10.0,18.0,0.0,13.0,65.0,group4,40,dataset_user_40_train.csv,692.0,80.74566473988439,16.82574913062345,56.0,154.0,98.0,81.0,13.5,6802.968208092486,61.0,65.0,81.0,91.0,100.0,0.04694038077841395,0.001447178002894356,6.335643153773465,3.92040520984081,575.0,14.361739130434783,2.0611344537159377,8.0,21.0,13.0,14.0,1.0,210.50782608695653,12.0,13.0,14.0,16.0,17.0,-0.001798086148563349,-0.003484320557491289,2.0104227680267024,1.480836236933798,349.0,31.32951289398281,23.54749550295887,1.0,90.0,89.0,22.0,14.0,1536.0229226361032,7.0,12.0,22.0,52.0,67.0,0.13536945812807882,0.011494252873563218,10.505328973795544,6.316091954022989
22,59,171.0,57.0,61.0,62.0,6.0,23.0,14.0,15.0,17.0,99.0,35.0,31080.0,0.0,,5700.0,18060.0,7320.0,60.0,2075.0,586.0,8325.0,,15.0,9.0,20.0,0.0,21.0,70.0,group4,13,dataset_user_13_train.csv,720.0,82.125,17.55431056591071,57.0,171.0,114.0,79.0,11.0,7052.669444444445,64.9,69.0,79.0,92.0,103.0,0.032103907093442186,-0.08762169680111266,6.058761840432762,3.767732962447844,558.0,14.32258064516129,2.408890151752383,6.0,21.0,15.0,14.0,2.0,210.9390681003584,11.0,13.0,14.0,16.0,17.0,-0.0038297103622680962,0.0,2.3923876882703254,1.666068222621185,320.0,34.565625,22.699437071420405,2.0,96.0,94.0,25.0,12.0,1710.046875,11.0,18.0,25.0,48.25,73.10000000000002,0.12007276682389477,0.11285266457680251,12.311772446123513,7.5423197492163006
22,84,112.0,53.0,56.0,55.0,7.0,25.0,15.0,17.0,15.0,96.0,25.0,24180.0,0.0,0.0,6540.0,13560.0,4080.0,840.0,2852.0,422.0,7337.0,,17.0,12.0,22.0,1.0,18.0,63.0,group4,22,dataset_user_22_train.csv,713.0,70.45722300140253,10.384808282277882,53.0,112.0,59.0,69.0,6.0,5072.064516129032,59.0,63.0,69.0,74.0,85.0,0.022181565946264407,-0.008426966292134831,5.487978363143299,3.4213483146067416,660.0,15.746969696969696,2.698693269476561,7.0,24.0,17.0,16.0,2.0,255.25,12.0,14.0,16.0,18.0,19.0,-0.0014170455771561376,0.006069802731411229,2.3739787264443057,1.7147192716236723,422.0,25.312796208530806,15.812790349167205,2.0,93.0,91.0,23.5,8.5,890.781990521327,8.0,14.0,23.5,31.75,43.0,0.06205456196965297,0.0166270783847981,8.340566180143139,5.2565320665083135
22,75,137.0,62.0,64.0,66.0,7.0,24.0,16.0,18.0,18.0,93.0,32.0,24780.0,0.0,0.0,4800.0,18060.0,1920.0,1020.0,2065.0,322.0,4172.0,,18.0,13.0,22.0,1.0,25.0,72.0,group4,31,dataset_user_31_train.csv,,82.4094616639478,11.678134859848594,62.0,137.0,75.0,82.0,8.0,6927.698205546492,68.0,72.0,82.0,89.0,95.0,0.031078979939133593,-0.016339869281045753,5.641211077458153,3.4607843137254903,534.0,16.668539325842698,2.650111813298698,7.0,23.0,16.0,17.0,2.0,284.8632958801498,13.0,15.0,17.0,19.0,20.0,-0.0056267052868349335,-0.001876172607879925,2.6293901460250946,1.8818011257035647,345.0,32.27536231884058,15.90122049638084,4.0,88.0,84.0,28.0,10.0,1294.5478260869565,17.0,19.0,28.0,41.0,54.0,0.062172919455045966,-0.05232558139534884,10.349567194008602,6.819767441860465
22,89,170.0,54.0,57.0,56.0,6.0,22.0,14.0,14.0,14.0,83.0,25.0,24420.0,0.0,0.0,3420.0,17280.0,3720.0,1320.0,2964.0,783.0,7645.0,,14.0,10.0,18.0,2.0,16.0,62.0,group4,4,dataset_user_4_train.csv,,75.38645418326693,18.02924957992516,54.0,170.0,116.0,71.0,11.0,6008.1713147410355,58.0,61.0,71.0,84.0,96.90000000000003,0.06774914603321691,-0.043912175648702596,6.770700340295331,4.375249500998004,378.0,14.068783068783068,2.098255536596101,7.0,22.0,15.0,14.0,1.0,202.33333333333334,12.0,13.0,14.0,15.0,17.0,-0.00199608315339368,-0.010610079575596816,,,244.0,24.99590163934426,18.03241570035266,3.0,78.0,75.0,19.0,9.0,949.9631147540983,7.0,12.0,19.0,35.0,56.0,0.1397622558434424,-0.012345679012345678,10.203477774529665,6.382716049382716
22,92,160.0,57.0,58.0,60.0,8.0,22.0,14.0,14.0,14.0,99.0,34.0,31920.0,0.0,0.0,7860.0,17880.0,6180.0,0.0,2528.0,709.0,5414.0,,14.0,11.0,18.0,0.0,19.0,63.0,group4,40,dataset_user_40_train.csv,720.0,81.52916666666667,18.49397001953159,57.0,160.0,103.0,83.0,16.0,6989.031944444445,60.0,63.0,83.0,92.0,106.0,0.07124301615808158,0.013908205841446454,5.497990645464031,3.3741307371349096,635.0,14.366929133858267,1.9235406624288869,,20.0,11.0,14.0,1.0,210.10866141732282,12.0,13.0,14.0,15.0,17.0,-0.0009609476751243246,0.0015772870662460567,2.133183231296689,1.5189274447949528,379.0,33.854881266490764,24.752016440320407,3.0,94.0,91.0,25.0,18.0,1758.8153034300792,7.0,11.5,25.0,55.0,69.19999999999999,0.16666710752254424,0.04497354497354497,10.515324600521213,6.579365079365079
23,60,160.0,50.0,66.0,61.0,7.0,22.0,14.0,17.0,16.0,99.0,47.0,26580.0,0.0,0.0,2520.0,20760.0,3300.0,840.0,2205.0,716.0,12124.0,,17.0,10.0,22.0,1.0,38.0,80.0,group4,13,dataset_user_13_train.csv,720.0,87.25138888888888,15.06114844609906,50.0,160.0,110.0,85.0,8.5,7839.643055555555,70.0,77.0,85.0,94.0,105.10000000000002,0.009686473803640313,-0.019471488178025034,,,589.0,15.256366723259763,2.6704344358250713,8.0,22.0,14.0,16.0,2.0,239.88794567062817,12.0,13.0,16.0,17.0,19.0,-0.008062490053141915,-0.00510204081632653,2.1669222875940948,1.522108843537415,358.0,46.572625698324025,24.036262858686115,1.0,94.0,93.0,46.0,22.0,2746.7513966480446,17.0,24.0,46.0,67.0,79.0,0.020291330300969298,-0.058823529411764705,14.40138538950074,9.319327731092438
23,77,130.0,52.0,55.0,55.0,8.0,24.0,15.0,15.0,16.0,93.0,28.0,25020.0,0.0,0.0,6780.0,13320.0,4920.0,0.0,2918.0,488.0,9207.0,,15.0,12.0,20.0,0.0,12.0,60.0,group4,22,dataset_user_22_train.csv,,71.78571428571429,13.398839933539987,52.0,130.0,78.0,69.0,9.0,5332.71768707483,58.0,61.0,69.0,79.0,89.30000000000007,0.028443328231238407,-0.0068143100511073255,5.781951113241193,3.6490630323679727,516.0,14.877906976744185,2.3630341730441775,8.0,23.0,15.0,15.0,2.0,226.9360465116279,12.0,13.0,15.0,16.0,18.0,-0.0021924689262304495,0.005825242718446602,2.312894426828442,1.6446601941747572,,27.801829268292682,20.234005946766388,1.0,86.0,85.0,24.0,13.0,1182.3567073170732,6.0,11.0,24.0,39.25,59.0,0.08564215762622757,-0.0030581039755351682,10.49610338967059,6.388379204892966
23,72,140.0,60.0,62.0,65.0,7.0,25.0,15.0,18.0,18.0,96.0,35.0,23333.0,0.0,0.0,6000.0,13800.0,3540.0,540.0,2487.0,744.0,11959.0,,18.0,12.0,22.0,1.0,23.0,69.0,group4,31,dataset_user_31_train.csv,720.0,85.525,15.16829432658062,60.0,140.0,80.0,85.0,10.0,7544.602777777778,67.0,73.0,85.0,93.25,108.0,0.025032037741842355,0.005563282336578581,6.13569072081676,3.808066759388039,587.0,16.12947189097104,2.9203393353404956,8.0,,,17.0,2.0,268.68824531516185,12.0,14.0,17.0,18.0,19.0,-0.004514533805102994,0.0034129692832764505,2.496411477081346,1.7098976109215016,372.0,35.09139784946237,19.771877257966207,4.0,93.0,89.0,27.0,12.0,1622.3333333333333,14.0,20.0,27.0,49.0,64.90000000000003,0.07171704150682318,0.029649595687331536,11.779267484220652,7.150943396226415
